class_label,fpr,tpr,auc
negative,0.7097457627118644,0.9488692232055064,0.7948540072996351
negative,0.7097457627118644,0.9498525073746312,0.7948540072996351
negative,0.711864406779661,0.9498525073746312,0.7948540072996351
negative,0.711864406779661,0.9508357915437562,0.7948540072996351
negative,0.7203389830508474,0.9508357915437562,0.7948540072996351
negative,0.7203389830508474,0.951819075712881,0.7948540072996351
negative,0.7266949152542372,0.951819075712881,0.7948540072996351
negative,0.7266949152542372,0.9547689282202556,0.7948540072996351
negative,0.739406779661017,0.9547689282202556,0.7948540072996351
negative,0.739406779661017,0.9557522123893806,0.7948540072996351
negative,0.75,0.9557522123893806,0.7948540072996351
negative,0.75,0.9567354965585054,0.7948540072996351
negative,0.7584745762711864,0.9567354965585054,0.7948540072996351
negative,0.7584745762711864,0.9577187807276303,0.7948540072996351
negative,0.7627118644067796,0.9577187807276303,0.7948540072996351
negative,0.7627118644067796,0.9587020648967551,0.7948540072996351
negative,0.7711864406779662,0.9587020648967551,0.7948540072996351
negative,0.7711864406779662,0.95968534906588,0.7948540072996351
negative,0.7733050847457628,0.95968534906588,0.7948540072996351
negative,0.7733050847457628,0.960668633235005,0.7948540072996351
negative,0.7754237288135594,0.960668633235005,0.7948540072996351
negative,0.7754237288135594,0.9616519174041298,0.7948540072996351
negative,0.7817796610169492,0.9616519174041298,0.7948540072996351
negative,0.7817796610169492,0.9636184857423795,0.7948540072996351
negative,0.7902542372881356,0.9636184857423795,0.7948540072996351
negative,0.7902542372881356,0.9655850540806293,0.7948540072996351
negative,0.798728813559322,0.9655850540806293,0.7948540072996351
negative,0.798728813559322,0.9665683382497542,0.7948540072996351
negative,0.809322033898305,0.9665683382497542,0.7948540072996351
negative,0.809322033898305,0.967551622418879,0.7948540072996351
negative,0.8177966101694916,0.967551622418879,0.7948540072996351
negative,0.8177966101694916,0.9695181907571289,0.7948540072996351
negative,0.8220338983050848,0.9695181907571289,0.7948540072996351
negative,0.8220338983050848,0.9714847590953786,0.7948540072996351
negative,0.8580508474576272,0.9714847590953786,0.7948540072996351
negative,0.8580508474576272,0.9734513274336283,0.7948540072996351
negative,0.8622881355932204,0.9734513274336283,0.7948540072996351
negative,0.8622881355932204,0.9754178957718781,0.7948540072996351
negative,0.8665254237288136,0.9754178957718781,0.7948540072996351
negative,0.8665254237288136,0.976401179941003,0.7948540072996351
negative,0.8686440677966102,0.976401179941003,0.7948540072996351
negative,0.8686440677966102,0.9773844641101278,0.7948540072996351
negative,0.8728813559322034,0.9773844641101278,0.7948540072996351
negative,0.8728813559322034,0.9783677482792527,0.7948540072996351
negative,0.8771186440677966,0.9783677482792527,0.7948540072996351
negative,0.8771186440677966,0.9793510324483776,0.7948540072996351
negative,0.8792372881355932,0.9793510324483776,0.7948540072996351
negative,0.8792372881355932,0.9803343166175025,0.7948540072996351
negative,0.8813559322033898,0.9803343166175025,0.7948540072996351
negative,0.8813559322033898,0.9813176007866273,0.7948540072996351
negative,0.885593220338983,0.9813176007866273,0.7948540072996351
